OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1486796k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35676K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7298,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
147: [GC (Allocation Failure) [PSYoungGen: 132672K->1616K(141824K)] 132704K->1656K(316928K), 0,0018623 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
1,354: [GC (Allocation Failure) [PSYoungGen: 132688K->1632K(266752K)] 132728K->1680K(441856K), 0,0016794 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,821: [GC (Allocation Failure) [PSYoungGen: 263776K->128K(266752K)] 263824K->1716K(441856K), 0,0022105 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
2,056: [GC (Allocation Failure) [PSYoungGen: 262272K->96K(252416K)] 263860K->1700K(427520K), 0,0006321 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,283: [GC (Allocation Failure) [PSYoungGen: 252000K->96K(246784K)] 253604K->1700K(421888K), 0,0005379 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,697: [GC (Allocation Failure) [PSYoungGen: 242272K->96K(233472K)] 243876K->1716K(408576K), 0,0005641 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,956: [GC (Allocation Failure) [PSYoungGen: 233056K->64K(228864K)] 234676K->1684K(403968K), 0,0009993 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,158: [GC (Allocation Failure) [PSYoungGen: 224320K->96K(216576K)] 225940K->1724K(391680K), 0,0005556 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,664: [GC (Allocation Failure) [PSYoungGen: 216160K->96K(212480K)] 217788K->1724K(387584K), 0,0005460 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,040: [GC (Allocation Failure) [PSYoungGen: 207968K->64K(200704K)] 209596K->1692K(375808K), 0,0109624 secs] [Times: user=0,01 sys=0,00, real=0,02 secs] 
4,381: [GC (Allocation Failure) [PSYoungGen: 200256K->96K(197120K)] 201884K->1724K(372224K), 0,0005302 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,656: [GC (Allocation Failure) [PSYoungGen: 193120K->96K(186368K)] 194748K->1724K(361472K), 0,0005519 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,811: [GC (Allocation Failure) [PSYoungGen: 185952K->96K(182784K)] 187580K->1740K(357888K), 0,0005341 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,960: [GC (Allocation Failure) [PSYoungGen: 179296K->96K(173568K)] 180940K->1740K(348672K), 0,0005759 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,125: [GC (Allocation Failure) [PSYoungGen: 173152K->96K(170496K)] 174796K->1740K(345600K), 0,0005257 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,298: [GC (Allocation Failure) [PSYoungGen: 167008K->96K(161792K)] 168652K->1740K(336896K), 0,0005709 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,449: [GC (Allocation Failure) [PSYoungGen: 161376K->96K(158720K)] 163020K->1740K(333824K), 0,0005576 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,577: [GC (Allocation Failure) [PSYoungGen: 155744K->64K(151040K)] 157388K->1708K(326144K), 0,0010663 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
5,708: [GC (Allocation Failure) [PSYoungGen: 150592K->64K(147968K)] 152236K->1708K(323072K), 0,0009599 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
5,908: [GC (Allocation Failure) [PSYoungGen: 145472K->96K(141312K)] 147116K->1740K(316416K), 0,0005650 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,055: [GC (Allocation Failure) [PSYoungGen: 140896K->96K(138752K)] 142540K->1740K(313856K), 0,0005358 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
6,161: [GC (Allocation Failure) [PSYoungGen: 136288K->96K(132608K)] 137932K->1740K(307712K), 0,0005826 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,282: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(130048K)] 133836K->1740K(305152K), 0,0007431 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,399: [GC (Allocation Failure) [PSYoungGen: 128096K->64K(124416K)] 129740K->1708K(299520K), 0,0006002 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,514: [GC (Allocation Failure) [PSYoungGen: 123968K->96K(122368K)] 125612K->1740K(297472K), 0,0005477 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,631: [GC (Allocation Failure) [PSYoungGen: 120416K->96K(117248K)] 122060K->1740K(292352K), 0,0005717 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,757: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(114688K)] 118476K->1740K(289792K), 0,0006002 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,881: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 114892K->1740K(285696K), 0,0005640 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
6,996: [GC (Allocation Failure) [PSYoungGen: 110176K->64K(108544K)] 111820K->1708K(283648K), 0,0005729 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,131: [GC (Allocation Failure) [PSYoungGen: 107072K->64K(104448K)] 108716K->1708K(279552K), 0,0006121 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,264: [GC (Allocation Failure) [PSYoungGen: 104000K->96K(102400K)] 105644K->1740K(277504K), 0,0005587 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,367: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102604K->1740K(273920K), 0,0005761 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,473: [GC (Allocation Failure) [PSYoungGen: 98400K->32K(96768K)] 100044K->1676K(271872K), 0,0011433 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,561: [GC (Allocation Failure) [PSYoungGen: 95776K->96K(93696K)] 97420K->1740K(268800K), 0,0006078 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,650: [GC (Allocation Failure) [PSYoungGen: 93280K->32K(91648K)] 94924K->1676K(266752K), 0,0005401 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,727: [GC (Allocation Failure) [PSYoungGen: 90656K->96K(88576K)] 92300K->1740K(263680K), 0,0005654 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,804: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(87040K)] 89804K->1740K(262144K), 0,0005259 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,894: [GC (Allocation Failure) [PSYoungGen: 86112K->64K(84480K)] 87756K->1708K(259584K), 0,0007892 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,991: [GC (Allocation Failure) [PSYoungGen: 84032K->64K(82944K)] 85676K->1708K(258048K), 0,0012561 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,130: [GC (Allocation Failure) [PSYoungGen: 81984K->96K(80384K)] 83628K->1740K(255488K), 0,0005551 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,221: [GC (Allocation Failure) [PSYoungGen: 79968K->96K(78848K)] 81612K->1748K(253952K), 0,0006424 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
8,298: [GC (Allocation Failure) [PSYoungGen: 77920K->96K(76288K)] 79572K->1748K(251392K), 0,0005707 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
8,371: [GC (Allocation Failure) [PSYoungGen: 75872K->96K(74752K)] 77524K->1748K(249856K), 0,0005451 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,454: [GC (Allocation Failure) [PSYoungGen: 74336K->96K(73216K)] 75988K->1748K(248320K), 0,0005230 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
8,515: [GC (Allocation Failure) [PSYoungGen: 72800K->96K(71680K)] 74452K->1748K(246784K), 0,0004997 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
8,568: [GC (Allocation Failure) [PSYoungGen: 71264K->64K(70144K)] 72916K->1716K(245248K), 0,0005371 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,630: [GC (Allocation Failure) [PSYoungGen: 69696K->96K(68608K)] 71348K->1748K(243712K), 0,0005488 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,692: [GC (Allocation Failure) [PSYoungGen: 68192K->96K(67072K)] 69844K->1748K(242176K), 0,0005452 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
8,751: [GC (Allocation Failure) [PSYoungGen: 66656K->96K(65536K)] 68308K->1748K(240640K), 0,0005450 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,812: [GC (Allocation Failure) [PSYoungGen: 65120K->96K(64000K)] 66772K->1748K(239104K), 0,0005836 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,868: [GC (Allocation Failure) [PSYoungGen: 63584K->96K(62464K)] 65236K->1748K(237568K), 0,0005224 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,927: [GC (Allocation Failure) [PSYoungGen: 62048K->96K(61440K)] 63700K->1748K(236544K), 0,0005553 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
8,979: [GC (Allocation Failure) [PSYoungGen: 61024K->96K(60416K)] 62676K->1748K(235520K), 0,0005297 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,030: [GC (Allocation Failure) [PSYoungGen: 60000K->64K(59392K)] 61652K->1716K(234496K), 0,0005590 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,085: [GC (Allocation Failure) [PSYoungGen: 58944K->96K(58368K)] 60596K->1748K(233472K), 0,0005471 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,139: [GC (Allocation Failure) [PSYoungGen: 57952K->96K(57344K)] 59604K->1748K(232448K), 0,0005182 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,189: [GC (Allocation Failure) [PSYoungGen: 56928K->96K(56320K)] 58580K->1748K(231424K), 0,0005295 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,232: [GC (Allocation Failure) [PSYoungGen: 55904K->96K(55296K)] 57556K->1748K(230400K), 0,0005202 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,280: [GC (Allocation Failure) [PSYoungGen: 54880K->96K(54272K)] 56532K->1748K(229376K), 0,0005291 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,327: [GC (Allocation Failure) [PSYoungGen: 53856K->96K(65024K)] 55508K->1748K(240128K), 0,0006078 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,380: [GC (Allocation Failure) [PSYoungGen: 64608K->96K(63488K)] 66260K->1748K(238592K), 0,0005152 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,432: [GC (Allocation Failure) [PSYoungGen: 63072K->96K(61952K)] 64724K->1748K(237056K), 0,0005495 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,495: [GC (Allocation Failure) [PSYoungGen: 61536K->96K(60928K)] 63188K->1748K(236032K), 0,0005398 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,545: [GC (Allocation Failure) [PSYoungGen: 60512K->96K(59904K)] 62164K->1748K(235008K), 0,0005434 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,598: [GC (Allocation Failure) [PSYoungGen: 59488K->96K(58880K)] 61140K->1748K(233984K), 0,0005362 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,648: [GC (Allocation Failure) [PSYoungGen: 58464K->96K(57856K)] 60116K->1748K(232960K), 0,0005676 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,698: [GC (Allocation Failure) [PSYoungGen: 57440K->96K(56832K)] 59092K->1748K(231936K), 0,0006174 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,745: [GC (Allocation Failure) [PSYoungGen: 56416K->96K(55808K)] 58068K->1748K(230912K), 0,0005186 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,790: [GC (Allocation Failure) [PSYoungGen: 55392K->64K(67072K)] 57044K->1716K(242176K), 0,0010120 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
9,842: [GC (Allocation Failure) [PSYoungGen: 66624K->96K(80384K)] 68276K->1748K(255488K), 0,0005400 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,911: [GC (Allocation Failure) [PSYoungGen: 79968K->96K(96768K)] 81620K->1748K(271872K), 0,0005434 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,998: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98004K->1748K(269312K), 0,0005352 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
10,075: [GC (Allocation Failure) [PSYoungGen: 93792K->64K(113152K)] 95444K->1716K(288256K), 0,0011585 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
10,175: [GC (Allocation Failure) [PSYoungGen: 112704K->32K(135680K)] 114356K->1684K(310784K), 0,0012388 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
10,287: [GC (Allocation Failure) [PSYoungGen: 135200K->64K(162816K)] 136852K->1716K(337920K), 0,0011852 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
