OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2451484k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35668K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd52a0,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7671K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
868: [GC (Allocation Failure) [PSYoungGen: 132736K->1648K(141824K)] 132760K->1680K(316928K), 0,0023926 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
0,931: [GC (Allocation Failure) [PSYoungGen: 132720K->1616K(265728K)] 132752K->1648K(440832K), 0,0018633 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
1,100: [GC (Allocation Failure) [PSYoungGen: 263760K->96K(266240K)] 263792K->1696K(441344K), 0,0018762 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,220: [GC (Allocation Failure) [PSYoungGen: 262240K->96K(528896K)] 263840K->1712K(704000K), 0,0005584 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,552: [GC (Allocation Failure) [PSYoungGen: 524384K->96K(528896K)] 526000K->1712K(704000K), 0,0007785 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,786: [GC (Allocation Failure) [PSYoungGen: 524384K->96K(843776K)] 526000K->1712K(1018880K), 0,0005307 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,276: [GC (Allocation Failure) [PSYoungGen: 839264K->96K(800768K)] 840880K->1720K(975872K), 0,0006446 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,630: [GC (Allocation Failure) [PSYoungGen: 800352K->96K(763904K)] 801976K->1720K(939008K), 0,0005395 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,962: [GC (Allocation Failure) [PSYoungGen: 763488K->96K(732672K)] 765112K->1728K(907776K), 0,0005334 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,280: [GC (Allocation Failure) [PSYoungGen: 728672K->96K(695808K)] 730304K->1728K(870912K), 0,0005833 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,582: [GC (Allocation Failure) [PSYoungGen: 695392K->96K(667648K)] 697024K->1728K(842752K), 0,0005736 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,871: [GC (Allocation Failure) [PSYoungGen: 663648K->64K(634368K)] 665280K->1696K(809472K), 0,0006244 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,147: [GC (Allocation Failure) [PSYoungGen: 633920K->96K(608768K)] 635552K->1728K(783872K), 0,0005199 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
4,411: [GC (Allocation Failure) [PSYoungGen: 605280K->96K(578560K)] 606912K->1736K(753664K), 0,0006376 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,662: [GC (Allocation Failure) [PSYoungGen: 578144K->96K(556032K)] 579784K->1736K(731136K), 0,0005595 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,903: [GC (Allocation Failure) [PSYoungGen: 552544K->96K(528384K)] 554184K->1736K(703488K), 0,0005949 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,132: [GC (Allocation Failure) [PSYoungGen: 527968K->96K(507904K)] 529608K->1736K(683008K), 0,0005101 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,352: [GC (Allocation Failure) [PSYoungGen: 504928K->96K(483328K)] 506568K->1736K(658432K), 0,0006359 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,562: [GC (Allocation Failure) [PSYoungGen: 482912K->96K(464384K)] 484552K->1736K(639488K), 0,0005184 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,763: [GC (Allocation Failure) [PSYoungGen: 461920K->96K(442368K)] 463560K->1736K(617472K), 0,0006150 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,956: [GC (Allocation Failure) [PSYoungGen: 441952K->96K(425472K)] 443592K->1744K(600576K), 0,0005249 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,140: [GC (Allocation Failure) [PSYoungGen: 423008K->64K(405504K)] 424656K->1712K(580608K), 0,0005833 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,317: [GC (Allocation Failure) [PSYoungGen: 405056K->96K(389632K)] 406704K->1744K(564736K), 0,0005598 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,486: [GC (Allocation Failure) [PSYoungGen: 387680K->96K(371712K)] 389328K->1744K(546816K), 0,0005613 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,648: [GC (Allocation Failure) [PSYoungGen: 371296K->96K(357888K)] 372944K->1744K(532992K), 0,0005056 secs] [Times: user=0,00 sys=0,01, real=0,00 secs] 
6,803: [GC (Allocation Failure) [PSYoungGen: 355936K->64K(341504K)] 357584K->1712K(516608K), 0,0006086 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
6,952: [GC (Allocation Failure) [PSYoungGen: 341056K->96K(328704K)] 342704K->1744K(503808K), 0,0005088 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,094: [GC (Allocation Failure) [PSYoungGen: 327264K->96K(314368K)] 328912K->1744K(489472K), 0,0005884 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
7,232: [GC (Allocation Failure) [PSYoungGen: 313952K->96K(302592K)] 315600K->1744K(477696K), 0,0005160 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,364: [GC (Allocation Failure) [PSYoungGen: 301152K->96K(289280K)] 302800K->1744K(464384K), 0,0005485 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
7,490: [GC (Allocation Failure) [PSYoungGen: 288864K->96K(279040K)] 290512K->1744K(454144K), 0,0005032 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,611: [GC (Allocation Failure) [PSYoungGen: 277600K->96K(267264K)] 279248K->1744K(442368K), 0,0005431 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
