OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1566072k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35662K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd39f8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7637K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
980: [GC (Allocation Failure) [PSYoungGen: 132736K->1632K(141824K)] 132768K->1672K(316928K), 0,0018764 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,086: [GC (Allocation Failure) [PSYoungGen: 132704K->1632K(266240K)] 132744K->1672K(441344K), 0,0024798 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,356: [GC (Allocation Failure) [PSYoungGen: 263776K->32K(266752K)] 263816K->1652K(441856K), 0,0021178 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,559: [GC (Allocation Failure) [PSYoungGen: 262176K->96K(528896K)] 263796K->1716K(704000K), 0,0005371 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
2,053: [GC (Allocation Failure) [PSYoungGen: 524384K->96K(528896K)] 526004K->1716K(704000K), 0,0007974 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,444: [GC (Allocation Failure) [PSYoungGen: 524384K->96K(501760K)] 526004K->1732K(676864K), 0,0005525 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,815: [GC (Allocation Failure) [PSYoungGen: 501344K->96K(483840K)] 502980K->1732K(658944K), 0,0005347 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
3,192: [GC (Allocation Failure) [PSYoungGen: 479328K->96K(458752K)] 480964K->1740K(633856K), 0,0005379 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,674: [GC (Allocation Failure) [PSYoungGen: 458336K->64K(442880K)] 459980K->1708K(617984K), 0,0013035 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
4,038: [GC (Allocation Failure) [PSYoungGen: 438336K->64K(419840K)] 439980K->1708K(594944K), 0,0006620 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
4,398: [GC (Allocation Failure) [PSYoungGen: 419392K->96K(405504K)] 421036K->1740K(580608K), 0,0005475 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,716: [GC (Allocation Failure) [PSYoungGen: 401504K->96K(385024K)] 403148K->1740K(560128K), 0,0005766 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,017: [GC (Allocation Failure) [PSYoungGen: 384608K->96K(372224K)] 386252K->1740K(547328K), 0,0005839 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,302: [GC (Allocation Failure) [PSYoungGen: 368224K->96K(353280K)] 369868K->1748K(528384K), 0,0005747 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,572: [GC (Allocation Failure) [PSYoungGen: 352864K->96K(341504K)] 354516K->1748K(516608K), 0,0005442 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
5,825: [GC (Allocation Failure) [PSYoungGen: 338016K->96K(324608K)] 339668K->1748K(499712K), 0,0005453 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
6,062: [GC (Allocation Failure) [PSYoungGen: 324192K->96K(313856K)] 325844K->1748K(488960K), 0,0005809 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
6,292: [GC (Allocation Failure) [PSYoungGen: 310880K->96K(298496K)] 312532K->1748K(473600K), 0,0005851 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
