OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(3750464k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35657K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd2468,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
774: [GC (Allocation Failure) [PSYoungGen: 132688K->1632K(141824K)] 132720K->1672K(316928K), 0,0016697 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
0,838: [GC (Allocation Failure) [PSYoungGen: 132704K->1600K(266752K)] 132744K->1640K(441856K), 0,0015257 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
1,013: [GC (Allocation Failure) [PSYoungGen: 263744K->32K(266752K)] 263784K->1616K(441856K), 0,0017922 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
1,139: [GC (Allocation Failure) [PSYoungGen: 262176K->64K(528896K)] 263760K->1648K(704000K), 0,0005343 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
1,483: [GC (Allocation Failure) [PSYoungGen: 524352K->96K(528896K)] 525936K->1680K(704000K), 0,0007729 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
1,731: [GC (Allocation Failure) [PSYoungGen: 524384K->96K(843776K)] 525968K->1680K(1018880K), 0,0005359 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,242: [GC (Allocation Failure) [PSYoungGen: 839264K->96K(800768K)] 840848K->1688K(975872K), 0,0005513 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
2,618: [GC (Allocation Failure) [PSYoungGen: 800352K->96K(763904K)] 801944K->1688K(939008K), 0,0005356 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,971: [GC (Allocation Failure) [PSYoungGen: 763488K->64K(732672K)] 765080K->1664K(907776K), 0,0005112 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,308: [GC (Allocation Failure) [PSYoungGen: 728640K->64K(695808K)] 730240K->1664K(870912K), 0,0005873 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,630: [GC (Allocation Failure) [PSYoungGen: 695360K->96K(667648K)] 696960K->1696K(842752K), 0,0005012 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,937: [GC (Allocation Failure) [PSYoungGen: 663648K->64K(634368K)] 665248K->1664K(809472K), 0,0006032 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,231: [GC (Allocation Failure) [PSYoungGen: 633920K->96K(608768K)] 635520K->1696K(783872K), 0,0005069 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
