OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2926564k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35777K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdf05b8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7653K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 853K, capacity 948K, committed 1024K, reserved 1048576K
242: [GC (Allocation Failure) [PSYoungGen: 132768K->1664K(141824K)] 132808K->1712K(316928K), 0,0021080 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
1,335: [GC (Allocation Failure) [PSYoungGen: 132736K->1664K(267776K)] 132784K->1712K(442880K), 0,0025329 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
1,591: [GC (Allocation Failure) [PSYoungGen: 263808K->128K(267776K)] 263856K->1784K(442880K), 0,0022664 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
1,772: [GC (Allocation Failure) [PSYoungGen: 262272K->64K(529920K)] 263928K->1728K(705024K), 0,0005527 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,237: [GC (Allocation Failure) [PSYoungGen: 524352K->64K(501760K)] 526016K->1728K(676864K), 0,0006830 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,560: [GC (Allocation Failure) [PSYoungGen: 501312K->96K(479744K)] 502976K->1760K(654848K), 0,0004773 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
2,856: [GC (Allocation Failure) [PSYoungGen: 479328K->96K(463360K)] 480992K->1776K(638464K), 0,0004861 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,137: [GC (Allocation Failure) [PSYoungGen: 458336K->64K(438784K)] 460016K->1752K(613888K), 0,0005356 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,458: [GC (Allocation Failure) [PSYoungGen: 438336K->32K(424448K)] 440024K->1720K(599552K), 0,0008922 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
3,836: [GC (Allocation Failure) [PSYoungGen: 419360K->96K(401920K)] 421048K->1784K(577024K), 0,0006718 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
4,136: [GC (Allocation Failure) [PSYoungGen: 401504K->96K(389120K)] 403192K->1784K(564224K), 0,0005462 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
