OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(3687472k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35670K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd5b98,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7647K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 853K, capacity 948K, committed 1024K, reserved 1048576K
K(1067008K)], 0,0333546 secs] [Times: user=0,07 sys=0,00, real=0,03 secs] 
4,800: [GC (Allocation Failure) [PSYoungGen: 65536K->1356K(76288K)] 71380K->7200K(190976K), 0,0015475 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
6,198: [GC (Allocation Failure) [PSYoungGen: 66892K->2492K(76288K)] 72736K->8344K(190976K), 0,0028469 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
6,525: [GC (Allocation Failure) [PSYoungGen: 68028K->3120K(92672K)] 73880K->8980K(207360K), 0,0040871 secs] [Times: user=0,02 sys=0,00, real=0,01 secs] 
6,989: [GC (Allocation Failure) [PSYoungGen: 87088K->3979K(92160K)] 92948K->9847K(206848K), 0,0044392 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
7,122: [GC (Allocation Failure) [PSYoungGen: 87947K->3808K(125952K)] 93815K->9676K(240640K), 0,0040115 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
7,268: [GC (Allocation Failure) [PSYoungGen: 122080K->3776K(125952K)] 127948K->9652K(240640K), 0,0051913 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
7,390: [GC (Allocation Failure) [PSYoungGen: 122048K->3776K(171520K)] 127924K->9652K(286208K), 0,0042729 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
7,548: [GC (Allocation Failure) [PSYoungGen: 168128K->3200K(171520K)] 174004K->9690K(286208K), 0,0039411 secs] [Times: user=0,01 sys=0,01, real=0,00 secs] 
7,661: [GC (Allocation Failure) [PSYoungGen: 167552K->960K(239616K)] 174042K->9719K(354304K), 0,0037217 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,835: [GC (Allocation Failure) [PSYoungGen: 233920K->128K(240128K)] 242679K->9783K(354816K), 0,0018160 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
7,982: [GC (Allocation Failure) [PSYoungGen: 233088K->64K(325632K)] 242743K->9719K(440320K), 0,0010769 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
