OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(3843964k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35664K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd4330,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7644K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 853K, capacity 948K, committed 1024K, reserved 1048576K
K(1067008K)], 0,0307823 secs] [Times: user=0,07 sys=0,00, real=0,03 secs] 
4,708: [GC (Allocation Failure) [PSYoungGen: 65536K->1421K(76288K)] 71245K->7131K(187904K), 0,0032111 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
6,165: [GC (Allocation Failure) [PSYoungGen: 66957K->2492K(76288K)] 72667K->8210K(187904K), 0,0050732 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
6,501: [GC (Allocation Failure) [PSYoungGen: 68028K->3088K(97280K)] 73746K->8805K(208896K), 0,0065083 secs] [Times: user=0,03 sys=0,00, real=0,01 secs] 
6,970: [GC (Allocation Failure) [PSYoungGen: 91664K->3963K(96768K)] 97381K->9689K(208384K), 0,0059866 secs] [Times: user=0,02 sys=0,00, real=0,01 secs] 
7,106: [GC (Allocation Failure) [PSYoungGen: 92539K->3760K(141312K)] 98265K->9493K(252928K), 0,0066429 secs] [Times: user=0,02 sys=0,01, real=0,00 secs] 
7,275: [GC (Allocation Failure) [PSYoungGen: 137392K->3776K(141312K)] 143125K->9509K(252928K), 0,0039807 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
7,379: [GC (Allocation Failure) [PSYoungGen: 137408K->3792K(196096K)] 143141K->9533K(307712K), 0,0037388 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
7,510: [GC (Allocation Failure) [PSYoungGen: 192720K->1856K(196096K)] 198461K->9590K(307712K), 0,0039488 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
7,619: [GC (Allocation Failure) [PSYoungGen: 190784K->128K(278528K)] 198518K->9655K(390144K), 0,0024565 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,801: [GC (Allocation Failure) [PSYoungGen: 272000K->96K(279040K)] 281527K->9631K(390656K), 0,0011343 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
7,952: [GC (Allocation Failure) [PSYoungGen: 271968K->96K(377856K)] 281503K->9639K(489472K), 0,0010435 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
8,202: [GC (Allocation Failure) [PSYoungGen: 376928K->64K(384512K)] 386471K->9607K(496128K), 0,0011394 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
8,409: [GC (Allocation Failure) [PSYoungGen: 376896K->64K(501760K)] 386439K->9615K(613376K), 0,0010832 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
8,731: [GC (Allocation Failure) [PSYoungGen: 501312K->64K(511488K)] 510863K->9623K(623104K), 0,0011367 secs] [Times: user=0,00 sys=0,01, real=0,00 secs] 
9,007: [GC (Allocation Failure) [PSYoungGen: 503872K->64K(597504K)] 513431K->9623K(709120K), 0,0010381 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
9,367: [GC (Allocation Failure) [PSYoungGen: 596544K->64K(603648K)] 606103K->9623K(715264K), 0,0011221 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
9,692: [GC (Allocation Failure) [PSYoungGen: 596544K->64K(688640K)] 606103K->9623K(800256K), 0,0011010 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
10,100: [GC (Allocation Failure) [PSYoungGen: 688192K->64K(696832K)] 697751K->9623K(808448K), 0,0011057 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
10,486: [GC (Allocation Failure) [PSYoungGen: 690240K->160K(780288K)] 699799K->9719K(891904K), 0,0011154 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
10,948: [GC (Allocation Failure) [PSYoungGen: 779424K->128K(785408K)] 788983K->9687K(897024K), 0,0011858 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
11,372: [GC (Allocation Failure) [PSYoungGen: 779392K->128K(865792K)] 788951K->9687K(977408K), 0,0010663 secs] [Times: user=0,00 sys=0,00, real=0,01 secs] 
11,883: [GC (Allocation Failure) [PSYoungGen: 865408K->128K(872448K)] 874967K->9687K(984064K), 0,0035776 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
12,357: [GC (Allocation Failure) [PSYoungGen: 866944K->128K(932864K)] 876503K->9687K(1044480K), 0,0010903 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
12,889: [GC (Allocation Failure) [PSYoungGen: 930944K->128K(935936K)] 940503K->9687K(1047552K), 0,0011154 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
13,393: [GC (Allocation Failure) [PSYoungGen: 930944K->128K(995840K)] 940503K->9687K(1107456K), 0,0012319 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
13,959: [GC (Allocation Failure) [PSYoungGen: 993408K->128K(997888K)] 1002967K->9687K(1109504K), 0,0011072 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
14,496: [GC (Allocation Failure) [PSYoungGen: 993408K->128K(1054720K)] 1002967K->9687K(1166336K), 0,0011129 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
15,089: [GC (Allocation Failure) [PSYoungGen: 1053312K->128K(1057280K)] 1062871K->9687K(1168896K), 0,0011406 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
15,658: [GC (Allocation Failure) [PSYoungGen: 1053312K->128K(1113088K)] 1062871K->9687K(1224704K), 0,0010801 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
16,283: [GC (Allocation Failure) [PSYoungGen: 1112192K->128K(1115648K)] 1121751K->9687K(1227264K), 0,0011580 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
16,884: [GC (Allocation Failure) [PSYoungGen: 1112192K->128K(1162240K)] 1121751K->9687K(1273856K), 0,0011153 secs] [Times: user=0,00 sys=0,00, real=0,00 secs] 
