OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1709196k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35676K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7218,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7647K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
K(1067008K)], 0,0308802 secs] [Times: user=0,07 sys=0,00, real=0,03 secs] 
4,643: [GC (Allocation Failure) [PSYoungGen: 65536K->1338K(76288K)] 71373K->7184K(187392K), 0,0023541 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
6,077: [GC (Allocation Failure) [PSYoungGen: 66874K->2460K(76288K)] 72720K->8314K(187392K), 0,0039888 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
6,411: [GC (Allocation Failure) [PSYoungGen: 67996K->3152K(96256K)] 73850K->9013K(207360K), 0,0063340 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
7,036: [GC (Allocation Failure) [PSYoungGen: 90704K->4225K(95744K)] 96565K->10095K(206848K), 0,0043359 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
7,303: [GC (Allocation Failure) [PSYoungGen: 91777K->3840K(135680K)] 97647K->9717K(246784K), 0,0043227 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,565: [GC (Allocation Failure) [PSYoungGen: 131840K->3776K(135168K)] 137717K->9661K(246272K), 0,0040572 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
7,798: [GC (Allocation Failure) [PSYoungGen: 131776K->3776K(177664K)] 137661K->9661K(288768K), 0,0040640 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
8,117: [GC (Allocation Failure) [PSYoungGen: 174272K->3840K(177152K)] 180157K->9733K(288256K), 0,0040326 secs] [Times: user=0,01 sys=0,00, real=0,01 secs] 
8,405: [GC (Allocation Failure) [PSYoungGen: 174336K->1856K(236032K)] 180229K->9732K(347136K), 0,0042004 secs] [Times: user=0,02 sys=0,00, real=0,00 secs] 
8,812: [GC (Allocation Failure) [PSYoungGen: 231232K->128K(236032K)] 239108K->9792K(347136K), 0,0026897 secs] [Times: user=0,01 sys=0,00, real=0,00 secs] 
